time_s,input_rad,output_rad,ring_contacts,cam_contacts,max_penetration_mm,min_volume_ratio,max_volume_ratio,max_contact_penalty_N,center_drift_mm
4.233333333333413,3.4833334150811517,-0.11817323416471481,6,99,0.0001007501850835979,0.9941517114639282,1.0058128833770752,0.010075018741190434,2.6720140340330545e-06
4.266666666666745,3.5166667382101844,-0.11931335180997849,4,36,0.00011215706763323396,0.9941797852516174,1.0058069229125977,0.01121570635586977,3.5997773011331446e-06
4.300000000000076,3.5500000626129857,-0.12045355886220932,4,57,0.0001152166078099981,0.9942813515663147,1.0057817697525024,0.011521660722792149,1.0132240277016535e-05
4.333333333333408,3.5833333881305554,-0.12159810960292816,4,87,8.534516382496804e-05,0.9942370057106018,1.005760908126831,0.008534516207873821,4.818602519662818e-06
4.366666666666739,3.6166667146237406,-0.12270066887140274,4,73,0.00017124511941801757,0.9943699836730957,1.0056109428405762,0.017124511301517487,8.433551556663588e-06
4.4000000000000705,3.650000041970759,-0.12381141632795334,4,39,0.0001622338459128514,0.9942160844802856,1.005717158317566,0.01622338406741619,9.563504136167467e-06
4.433333333333402,3.6833333700650286,-0.12498102337121964,4,69,6.373375072143972e-05,0.9942774772644043,1.0057735443115234,0.006373375188559294,6.40648750049877e-06
4.466666666666733,3.716666698813273,-0.1261138617992401,6,84,0.00013491444406099617,0.9943149089813232,1.0056873559951782,0.013491444289684296,3.2078235108201625e-06
4.500000000000065,3.7500000281338584,-0.12725739181041718,4,41,0.0001502030499977991,0.9941306114196777,1.005631923675537,0.015020305290818214,6.5001131588360295e-06
4.533333333333396,3.7833333579553416,-0.12846210598945618,4,49,8.987808541860431e-05,0.9942695498466492,1.0058023929595947,0.008987808600068092,1.5295817092919606e-06
4.566666666666728,3.8166666882151974,-0.12964260578155518,6,72,3.4147888072766364e-05,0.9942461252212524,1.0058112144470215,0.0034147887490689754,9.695748303784057e-06
4.600000000000059,3.850000018858705,-0.13078786432743073,4,98,0.00017767524695955217,0.9939906597137451,1.0056885480880737,0.01776752434670925,8.418805009569041e-06
4.633333333333391,3.883333349837974,-0.131967231631279,4,46,8.0663085100241e-05,0.994144856929779,1.0057682991027832,0.008066308684647083,5.274368049867917e-06
4.666666666666722,3.9166666811110935,-0.13311873376369476,2,47,3.54939402313903e-05,0.9942480325698853,1.0059361457824707,0.003549393964931369,2.175399231418851e-06
4.7000000000000535,3.950000012641382,-0.13422463834285736,4,70,0.00015296973288059235,0.9942044019699097,1.005847692489624,0.015296973288059235,6.3857410168566275e-06
4.733333333333385,3.9833333443967383,-0.13535334169864655,4,60,0.00014935721992515028,0.994138240814209,1.0057142972946167,0.014935721643269062,4.2676288103393745e-06
4.766666666666716,4.016666676349068,-0.13648734986782074,6,37,4.922367224935442e-05,0.9943338632583618,1.0057324171066284,0.004922367166727781,3.81999643650488e-06
4.800000000000048,4.050000008473783,-0.13760428130626678,4,63,0.00016207013686653227,0.9944308996200562,1.0057624578475952,0.0162070132791996,5.861340468982235e-06
4.833333333333379,4.083333340749367,-0.1387491375207901,4,82,0.00015686055121477693,0.9941980242729187,1.0056456327438354,0.01568605564534664,1.35237542053801e-06
4.866666666666711,4.116666673156985,-0.13992302119731903,6,43,5.473884812090546e-05,0.9942002296447754,1.0055968761444092,0.005473884753882885,1.5658456504752394e-06
4.900000000000042,4.150000005680157,-0.14107204973697662,4,42,0.00010375151759944856,0.9942346215248108,1.0056755542755127,0.01037515141069889,2.2971635189605877e-06
4.9333333333333735,4.183333338304458,-0.14224670827388763,4,77,0.00014467877917923033,0.9942489266395569,1.0057436227798462,0.014467878267168999,3.3672756671876414e-06
4.966666666666705,4.216666671017266,-0.1434418261051178,4,106,0.0001367516233585775,0.9941486120223999,1.0057344436645508,0.013675162568688393,1.238172444573138e-06
5.000000000000036,4.250000003807531,-0.14459502696990967,4,35,7.23048287909478e-05,0.994100034236908,1.0056976079940796,0.007230482995510101,2.955884156108368e-06
5.033333333333368,4.283333336665586,-0.14574725925922394,4,58,9.376344678457826e-05,0.9942590594291687,1.0057870149612427,0.0093763442710042,2.2859135242470074e-06
5.066666666666699,4.316666669582967,-0.14690779149532318,4,74,5.571382644120604e-05,0.9942485094070435,1.0058391094207764,0.005571382585912943,4.732214620162267e-06
5.100000000000031,4.350000002552271,-0.14801634848117828,4,57,0.00014685974747408181,0.9942337274551392,1.0057252645492554,0.014685974456369877,3.65981782124436e-06
5.133333333333362,4.3833333355670145,-0.14912782609462738,4,43,0.00013831595424562693,0.994103729724884,1.0057141780853271,0.013831594958901405,5.679479727405123e-06
5.166666666666694,4.416666668621526,-0.15027400851249695,4,60,8.209281077142805e-05,0.9942925572395325,1.0058847665786743,0.008209280669689178,1.2221137239976088e-06
5.200000000000025,4.450000001710843,-0.15139301121234894,6,73,0.00016711419448256493,0.9943525195121765,1.0057283639907837,0.016711419448256493,3.5159587241651025e-06
